,acidification - accumulated exceedance (AE)[mol H+-Eq],climate change - global warming potential (GWP100)[kg CO2-Eq],climate change: biogenic - global warming potential (GWP100)[kg CO2-Eq],climate change: fossil - global warming potential (GWP100)[kg CO2-Eq],climate change: land use and land use change - global warming potential (GWP100)[kg CO2-Eq],ecotoxicity: freshwater - comparative toxic unit for ecosystems (CTUe)[CTUe],"ecotoxicity: freshwater, inorganics - comparative toxic unit for ecosystems (CTUe)[CTUe]","ecotoxicity: freshwater, organics - comparative toxic unit for ecosystems (CTUe)[CTUe]","energy resources: non-renewable - abiotic depletion potential (ADP): fossil fuels[MJ, net calorific value]",eutrophication: freshwater - fraction of nutrients reaching freshwater end compartment (P)[kg P-Eq],eutrophication: marine - fraction of nutrients reaching marine end compartment (N)[kg N-Eq],eutrophication: terrestrial - accumulated exceedance (AE)[mol N-Eq],human toxicity: carcinogenic - comparative toxic unit for human (CTUh)[CTUh],"human toxicity: carcinogenic, inorganics - comparative toxic unit for human (CTUh)[CTUh]","human toxicity: carcinogenic, organics - comparative toxic unit for human (CTUh)[CTUh]",human toxicity: non-carcinogenic - comparative toxic unit for human (CTUh)[CTUh],"human toxicity: non-carcinogenic, inorganics - comparative toxic unit for human (CTUh)[CTUh]","human toxicity: non-carcinogenic, organics - comparative toxic unit for human (CTUh)[CTUh]",ionising radiation: human health - human exposure efficiency relative to u235[kBq U235-Eq],land use - soil quality index[dimensionless],material resources: metals/minerals - abiotic depletion potential (ADP): elements (ultimate reserves)[kg Sb-Eq],ozone depletion - ozone depletion potential (ODP)[kg CFC-11-Eq],particulate matter formation - impact on human health[disease incidence],photochemical oxidant formation: human health - tropospheric ozone concentration increase[kg NMVOC-Eq],water use - user deprivation potential (deprivation-weighted water consumption)[m3 world eq. deprived],dist_rotor_m,dist_nacelle_m,dist_tower_m,dist_to_grid_m,sea_depth_m,turbine_age,park_size,P_rated_kW,Hub_height_m,Diameter_m,Lifetime_production_kWh,Capacity_factors,Tower_mass_kg,Nacelle_mass_kg,Blade_mass_kg,Foundation_mass_kg
75351,0.0001590183595056,0.0317212391190474,3.886354066101968e-05,0.0316253682170389,5.7007361347498e-05,0.1692237701153712,0.1572773159587398,0.0119464541566315,0.3792462420799342,1.363297894625228e-05,4.042655809310311e-05,0.0003730391555297,2.3423487150878505e-10,1.5796368501808087e-10,7.627118649070431e-11,7.592503945342694e-10,7.363296782276606e-10,2.2920716306609677e-11,0.001956217916713,0.6828072156054991,3.526858604216029e-07,5.045279368401931e-10,2.690826770760504e-09,0.000158712885801,0.0147954403578495,305075.8664437508,595670.4732983013,628750.7051952548,3796.151598957312,32.0,7,200,3300,72,112,196574400.0,0.34,283874.58947937604,130641.46041869998,92437.52896000001,1605777.4436090207
75352,0.0001599264050834,0.0319333848638934,3.907469421188026e-05,0.0318371487678964,5.7161401785154765e-05,0.1702714505208193,0.1582553192536664,0.012016131267153,0.3815476354419446,1.3729870650742354e-05,4.066441453610158e-05,0.0003752328080992,2.3583375898360063e-10,1.5889418349133748e-10,7.69395754922633e-11,7.62967381885387e-10,7.399608004405406e-10,2.3006581444846903e-11,0.0019646323967516,0.6835063089331831,3.533968228966789e-07,5.081195878605753e-10,2.7087942748157333e-09,0.0001597033171204,0.014883622327705,305485.77023664623,595181.4158039397,628142.6617532697,3414.714033796912,33.0,7,200,3300,72,112,196574400.0,0.34,283874.58947937604,130641.46041869998,92437.52896000001,1623606.015037592
75353,0.000160899863714,0.0321466858375327,3.929047545872513e-05,0.0320500779513517,5.731741072221001e-05,0.171392105376211,0.1593058674547339,0.0120862379214772,0.3838739520555883,1.3831837659719592e-05,4.090583834024087e-05,0.0003774746047787,2.3743343979627e-10,1.5983597851301148e-10,7.759746128325859e-11,7.675224615871604e-10,7.443894956344216e-10,2.31329659527396e-11,0.0019731570678106,0.68422790085639,3.549210953640758e-07,5.118057824666725e-10,2.726467656707355e-09,0.0001607081589212,0.0149726833122731,305914.94456042704,594883.4585171228,628158.501230736,3508.995409266128,34.0,7,200,3300,72,112,196574400.0,0.34,283874.58947937604,130641.46041869998,92437.52896000001,1641434.5864661634
75354,0.0001589267022178,0.0317196254718907,3.885705697624683e-05,0.0316237638096548,5.700460525968586e-05,0.1691215414796632,0.1571756877934555,0.0119458536862078,0.3792113954145699,1.3625866763080018e-05,4.042156235369319e-05,0.000372971722642,2.3423376218536545e-10,1.579478552021119e-10,7.628590698325364e-11,7.580759427187744e-10,7.352120076661873e-10,2.2863935052587832e-11,0.0019560635954912,0.6827757674720799,3.515460961867012e-07,5.043955628684384e-10,2.6912394803797463e-09,0.0001586927122393,0.0147942089152427,306502.1592347181,594387.0653386009,627907.1634204849,3129.475107679979,32.0,7,200,3300,72,112,196574400.0,0.34,283874.58947937604,130641.46041869998,92437.52896000001,1605777.4436090207
75355,0.0001590036818612,0.0317207527745096,3.886247183040925e-05,0.0316248834811298,5.7006821549420754e-05,0.1692063319165054,0.1572600373156179,0.0119462946008876,0.3792372443879398,1.36318681948586e-05,4.042562878901221e-05,0.000373027141928,2.3423459007796813e-10,1.5796119519080706e-10,7.627339488716115e-11,7.590672770103132e-10,7.361554199330103e-10,2.2911857077303567e-11,0.0019561896376689,0.682798713365637,3.525099910884353e-07,5.045021856435438e-10,2.690866628060784e-09,0.0001587088224604,0.0147952323764486,307092.0012429033,593733.803320007,627189.7588712751,3693.6802861364304,32.0,7,200,3300,72,112,196574400.0,0.34,283874.58947937604,130641.46041869998,92437.52896000001,1605777.4436090207
75356,0.0001599320464265,0.03193337765597,3.907507899015157e-05,0.031837141051571,5.7161525408847584e-05,0.1702772435377748,0.1582611049412028,0.012016138596572,0.3815481830822588,1.3730321556020554e-05,4.066466158587085e-05,0.0003752363905866,2.3583377875665984e-10,1.5889517886442802e-10,7.693859989223191e-11,7.630419827932237e-10,7.400317974395939e-10,2.3010185353630708e-11,0.0019646402281318,0.6835066246053082,3.534700802572589e-07,5.081256073064955e-10,2.7087566139320887e-09,0.000159704169559,0.0148836930815615,306394.3130166463,594337.5622840488,627528.2232392821,3457.750574671428,33.0,7,200,3300,72,112,196574400.0,0.34,283874.58947937604,130641.46041869998,92437.52896000001,1623606.015037592
75357,0.0001598409395694,0.0319319047591321,3.9068651812121576e-05,0.0318356772648425,5.715884247750868e-05,0.1701762427142486,0.1581606645295968,0.0120155781846518,0.3815155106380528,1.3723235888963672e-05,4.065977019456356e-05,0.0003751700613369,2.358327357702905e-10,1.5887941818113812e-10,7.695331758915244e-11,7.618717351375503e-10,7.389181243056934e-10,2.2953610831857523e-11,0.0019644888843746,0.6834773583284408,3.523333381830003e-07,5.079966463243742e-10,2.709181928010993e-09,0.0001596845959965,0.0148824752340361,305921.2642199108,594667.0123072091,627509.9277084295,2792.6123831201794,33.0,7,200,3300,72,112,196574400.0,0.34,283874.58947937604,130641.46041869998,92437.52896000001,1623606.015037592
75358,0.000161734342613,0.0323575519871499,3.9496427110902834e-05,0.03226058631427,5.746924576901268e-05,0.1723578071431884,0.1602023697368425,0.012155437406346,0.3861476098469431,1.3923019005879865e-05,4.11396938927059e-05,0.000379614216809,2.3903144398349907e-10,1.6075376845825459e-10,7.827767552524456e-11,7.702964630892373e-10,7.471232221484023e-10,2.3173240940835744e-11,0.0019814479288728,0.6849019896994848,3.547167975827852e-07,5.152914973486302e-10,2.744768203957387e-09,0.0001616824552421,0.0150598776283753,306515.5835092074,594070.364317759,626971.1361052343,2592.172077510376,35.0,7,200,3300,72,112,196574400.0,0.34,283874.58947937604,130641.46041869998,92437.52896000001,1659263.1578947348
75359,0.0001607144705352,0.0321434929348618,3.9277370568762135e-05,0.0320469036975899,5.731186670316383e-05,0.1711856622695882,0.1591006191626688,0.0120850431069195,0.3838045327510888,1.3817443231770785e-05,4.0895773836695366e-05,0.0003773385881879,2.3743122831407493e-10,1.5980394584799703e-10,7.762728246607801e-11,7.651453807571075e-10,7.421273377148102e-10,2.3018043042298048e-11,0.0019728460364011,0.6841653708774741,3.526136489607497e-07,5.115394505569575e-10,2.727310604724166e-09,0.0001606676136617,0.0149701958584548,306304.5598170401,594197.0433212976,626896.9243062459,2159.18826191506,34.0,7,200,3300,72,112,196574400.0,0.34,283874.58947937604,130641.46041869998,92437.52896000001,1641434.5864661634
75360,0.0001606342874581,0.032142095411398,3.927170044329784e-05,0.0320455142492182,5.730946173647002e-05,0.1710962973578914,0.1590117756242707,0.0120845217336208,0.3837742600639831,1.3811219649991237e-05,4.089141150259538e-05,0.000377279672216,2.3743026429058785e-10,1.5979009491043664e-10,7.76401693801513e-11,7.641176470166073e-10,7.411492914713754e-10,2.2968355545232488e-11,0.0019727112549394,0.684138074294579,3.516161555159976e-07,5.114239299682106e-10,2.727673273586e-09,0.0001606500171291,0.014969119243087,306749.3856466507,593672.2581481143,626246.8484739879,1575.704784854306,34.0,7,200,3300,72,112,196574400.0,0.34,283874.58947937604,130641.46041869998,92437.52896000001,1641434.5864661634
75361,0.0001617163077616,0.0323571700176755,3.9495142713467685e-05,0.0322602061993331,5.746867562889695e-05,0.172337390285727,0.1601820889594993,0.0121553013262278,0.3861397868142429,1.3921627549918395e-05,4.1138674343535925e-05,0.0003796006047992,2.390311963573382e-10,1.6075066647472536e-10,7.828052988261288e-11,7.700667744714518e-10,7.469046400009993e-10,2.3162134470453007e-11,0.0019814165553708,0.6848948215816375,3.544944131405547e-07,5.15264163235419e-10,2.7448419918018452e-09,0.0001616782502892,0.0150596322754285,307109.1381362515,593464.4671096279,626401.9772467649,2462.206726755115,35.0,7,200,3300,72,112,196574400.0,0.34,283874.58947937604,130641.46041869998,92437.52896000001,1659263.1578947348
75362,0.000159889530333,0.0319325119242079,3.9072055756447366e-05,0.0318362796721104,5.716019634107258e-05,0.1702292747253049,0.1582134472674752,0.0120158274578298,0.3815302615761614,1.3727036988467211e-05,4.066227776551543e-05,0.0003752044862725,2.3583321081013157e-10,1.5888785924899289e-10,7.694535156113883e-11,7.624997503884034e-10,7.39515783466644e-10,2.2983966921760243e-11,0.0019645668105217,0.683490254455663,3.529448089280339e-07,5.08061862690893e-10,2.7089345622692126e-09,0.0001596943835555,0.0148831163198647,307502.048020472,593185.937299398,626404.0405117624,3150.711510269108,33.0,7,200,3300,72,112,196574400.0,0.34,283874.58947937604,130641.46041869998,92437.52896000001,1623606.015037592
75363,0.0001580307098998,0.0315073435075913,3.864670934304899e-05,0.0314118460214748,5.685077677341576e-05,0.1680856724711785,0.1562095138396493,0.0118761586315293,0.3769093607201622,1.3529953389433722e-05,4.01841652179924e-05,0.0003707850803051,2.3263486194526228e-10,1.5701950734118372e-10,7.561535460407872e-11,7.54520973409801e-10,7.317350796392799e-10,2.278589377052185e-11,0.001947663957455,0.6820755113368828,3.509951787455915e-07,5.008143594873226e-10,2.6731776059520274e-09,0.0001577036608012,0.0147061724022179,307712.9110609521,593050.957457457,626447.493908166,3605.1369538655854,31.0,7,200,3300,72,112,196574400.0,0.34,283874.58947937604,130641.46041869998,92437.52896000001,1587948.8721804493
75366,0.0001598042039319,0.0319310427915438,3.906602433992542e-05,0.0318348191223063,5.71576448975957e-05,0.1701342619989398,0.1581189843416965,0.0120152776572433,0.3814983174443286,1.372041196805419e-05,4.065764584115458e-05,0.0003751418872928,2.3583219316125056e-10,1.5887311627825035e-10,7.695907688300036e-11,7.614057009069964e-10,7.38474627149249e-10,2.293107375774822e-11,0.0019644236657266,0.6834614811886274,3.518828055134406e-07,5.079392923200278e-10,2.7093225699333933e-09,0.0001596757241903,0.0148819714984063,307737.380771377,592831.5504517459,625825.6524731206,2529.4613877399474,33.0,7,200,3300,72,112,196574400.0,0.34,283874.58947937604,130641.46041869998,92437.52896000001,1623606.015037592
75367,0.0001626270859107,0.0325693578996273,3.9706488761482034e-05,0.032472028615211,5.762279565492237e-05,0.1733880904590577,0.1611630957811241,0.0122249946779337,0.3884421295435719,1.4018732027094178e-05,4.1376676337224905e-05,0.0003817962359114,2.4063011418582093e-10,1.61681638062242e-10,7.894847612357898e-11,7.738189054347707e-10,7.50569206895142e-10,2.324969853962933e-11,0.0019898355427551,0.6855947616789138,3.552395294462007e-07,5.18859641445393e-10,2.762796504677923e-09,0.0001626692612273,0.0151478506757462,307549.20134469145,592951.6360366864,625780.9973379993,2100.7570398334506,36.0,7,200,3300,72,112,196574400.0,0.34,283874.58947937604,130641.46041869998,92437.52896000001,1677091.7293233061
75368,0.0001625599905691,0.0325682616481804,3.970175394034374e-05,0.0324709390794058,5.762081483425914e-05,0.173313654677445,0.161089075923106,0.0122245787543392,0.3884178949916446,1.4013515237334884e-05,4.1373067541179625e-05,0.0003817473264285,2.40629340826826e-10,1.6167003344299832e-10,7.895930738382775e-11,7.729573313169308e-10,7.497492850724853e-10,2.320804624444613e-11,0.0019897239055574,0.6855730331178982,3.544027161478779e-07,5.187644380077947e-10,2.763108397574761e-09,0.0001626548041735,0.0151469532500128,307369.1060770393,593053.2785190883,625694.5469325454,1611.1353340435458,36.0,7,200,3300,72,112,196574400.0,0.34,283874.58947937604,130641.46041869998,92437.52896000001,1677091.7293233061
75369,0.0001606401263097,0.0321419780601232,3.9272083960757976e-05,0.0320453964339365,5.7309542225956886e-05,0.1711017784533227,0.1590172796983363,0.0120844987549865,0.3837731793025107,1.3811699920844504e-05,4.089160486326388e-05,0.0003772827942987,2.374302347194798e-10,1.5979114687446094e-10,7.763908784501894e-11,7.641972484208657e-10,7.412250502191187e-10,2.297219820174773e-11,0.0019727176410189,0.6841367299286509,3.51695182752728e-07,5.114279649855487e-10,2.7276216474519547e-09,0.000160650497906,0.0149691872756245,308025.6913231068,592338.7657115293,624922.3922019993,1622.31517750895,34.0,7,200,3300,72,112,196574400.0,0.34,283874.58947937604,130641.46041869998,92437.52896000001,1641434.5864661634
75370,0.0001587807772602,0.0317167975934464,3.884669978609272e-05,0.0316209507880823,5.700010557808189e-05,0.1689575737630146,0.1570127480605387,0.011944825702476,0.3791520363398118,1.3614575642643113e-05,4.041346194733526e-05,0.0003728629847982,2.342318782075333e-10,1.579227042139642e-10,7.63091739935692e-11,7.562117576472297e-10,7.334379572614712e-10,2.2773800385759477e-11,0.0019558138550029,0.6827217637164767,3.497390592129592e-07,5.041796435327397e-10,2.6918667556102035e-09,0.00015865964878,0.014792236126071,308251.4281408545,592183.5463472555,624944.9787618467,2072.9472977787277,32.0,7,200,3300,72,112,196574400.0,0.34,283874.58947937604,130641.46041869998,92437.52896000001,1605777.4436090207
75371,0.0001597926673078,0.0319307267801924,3.9065193121724456e-05,0.0318345043378383,5.715724923241413e-05,0.1701208659262052,0.1581056952517296,0.0120151706744757,0.3814922386145915,1.371953073077227e-05,4.065695299346896e-05,0.0003751327978137,2.3583200212460577e-10,1.5887114616608072e-10,7.69608559585251e-11,7.612603304252355e-10,7.383362878906233e-10,2.292404253461284e-11,0.0019644024751153,0.6834558059616579,3.5174263987368096e-07,5.079203753985264e-10,2.709361522694111e-09,0.0001596727724814,0.0148818111593435,308399.31621549965,592098.9733659605,625012.6374405263,2447.672671143749,33.0,7,200,3300,72,112,196574400.0,0.34,283874.58947937604,130641.46041869998,92437.52896000001,1623606.015037592
75372,0.0001579481621632,0.0315057865189971,3.86408561482739e-05,0.0314102974130396,5.6848249809284974e-05,0.1679931182207779,0.1561175292281525,0.0118755889926254,0.3768764223518666,1.3523560881533642e-05,4.017960715433277e-05,0.0003707237964579,2.326338156489615e-10,1.5700527132507588e-10,7.562854432388574e-11,7.53465501395192e-10,7.307306393079328e-10,2.2734862087259823e-11,0.0019475233508896,0.6820456115365865,3.499717173646363e-07,5.006930699332282e-10,2.6735373613680236e-09,0.0001576851132821,0.0147050584426919,308675.4194905181,591910.277032092,625039.2502448444,3006.670469148076,31.0,7,200,3300,72,112,196574400.0,0.34,283874.58947937604,130641.46041869998,92437.52896000001,1587948.8721804493
75373,0.0001034166652837,0.0203403203848934,2.5366727125327167e-05,0.0202760666847926,3.888697297549719e-05,0.108853541105866,0.1010093892597276,0.0078441518461384,0.2465105064846529,8.536586901893225e-06,2.652643454533705e-05,0.0002462364741721,1.5202047377454291e-10,1.0545650044346776e-10,4.6563973331075154e-11,4.895784717356532e-10,4.74802578863852e-10,1.4775892871801843e-11,0.0013562273340208,0.4733345026726572,2.347527840659261e-07,3.2132533496306154e-10,1.719586612414815e-09,0.0001030747603405,0.0094449788586911,312918.0600702999,589256.4934006323,625833.6493615059,2590.338604732145,34.0,6,200,7357,106,154,626713172.26497,0.492974356326812,772867.098220672,355622.5452003406,184256.08432000002,2815829.3233082676
75374,0.0001031396680047,0.02027387878025,2.5301044937493743e-05,0.0202097388597385,3.883887557406199e-05,0.1085334709368341,0.1007111332451549,0.0078223376916791,0.2457910594289044,8.506807357669559e-06,2.6452233433964822e-05,0.0002455539661957,1.5151904532014066e-10,1.0516599894586172e-10,4.6353046374278936e-11,4.885136226581319e-10,4.737597792415995e-10,1.4753843416532716e-11,0.0013536006287329,0.4731173338574441,2.346281240007783e-07,3.2020931874401743e-10,1.71391137916214e-09,0.0001027656853809,0.0094174230373081,313263.6578577047,589044.3716433132,625884.2427270364,3155.3754585107254,33.0,6,200,7357,106,154,626713172.26497,0.492974356326812,772867.098220672,355622.5452003406,184256.08432000002,2798000.751879696
75375,0.0001028616985059,0.0202074087628504,2.5235292461997597e-05,0.020143382726329,3.879074405942361e-05,0.108212263502115,0.100411749476152,0.007800514025963,0.2450710733824898,8.476953769571998e-06,2.6377972923896e-05,0.0002448706827281,1.5101759995535155e-10,1.0487533177456552e-10,4.614226818078605e-11,4.87436561580382e-10,4.727053583324338e-10,1.4731203247948736e-11,0.0013509721097815,0.4728996596829088,2.344917037971321e-07,3.1909167275828915e-10,1.708239223508887e-09,0.0001024563551637,0.0093898536194729,313625.5691378458,588788.1697175056,625843.983059724,3698.544565092948,32.0,6,200,7357,106,154,626713172.26497,0.492974356326812,772867.098220672,355622.5452003406,184256.08432000002,2780172.180451125
75376,0.0001034883406111,0.0203414813517684,2.537178379331125e-05,0.0202772204833354,3.8889084639698624e-05,0.1089330105554365,0.1010884172079263,0.0078445933475102,0.2465362436460736,8.542161044184633e-06,2.6530283942549945e-05,0.0002462886683319,1.5202129531775568e-10,1.0546889920541224e-10,4.655239611234344e-11,4.904990775246201e-10,4.756786787736634e-10,1.482039875095699e-11,0.0013563464333885,0.4733575606174869,2.356470139931136e-07,3.214268350000481e-10,1.719252265290336e-09,0.000103090167286,0.0094459370649506,313918.25142496906,588624.3463778953,625923.812276991,4258.499011139601,34.0,6,200,7357,106,154,626713172.26497,0.492974356326812,772867.098220672,355622.5452003406,184256.08432000002,2815829.3233082676
75377,0.0001029079839933,0.0202081723295339,2.5238559743376383e-05,0.0201441416561068,3.879211368381297e-05,0.1082636470608257,0.1004628440750625,0.0078008029857632,0.2450879012726891,8.480551649098624e-06,2.6380466592542853e-05,0.0002449044617951,1.510181367880159e-10,1.0488333573212284e-10,4.61348010558931e-11,4.880307563376391e-10,4.732708268991734e-10,1.4759929438466158e-11,0.0013510492368729,0.472914760390686,2.350687629958268e-07,3.191574947703688e-10,1.7080249078640247e-09,0.000102466355062,0.0093904730518315,314180.8721902138,588478.2156738715,625995.3402524247,4774.954962239063,32.0,6,200,7357,106,154,626713172.26497,0.492974356326812,772867.098220672,355622.5452003406,184256.08432000002,2780172.180451125
75383,0.0001032004413792,0.020274982503053,2.530534847587356e-05,0.020210836436983,3.884071759410416e-05,0.1086014119387134,0.1007786667057535,0.00782274523296,0.2458146711794963,8.511518915662996e-06,2.6455565029983983e-05,0.000245598857735,1.515197962444523e-10,1.0517648822091163e-10,4.634330802354066e-11,4.892916084994726e-10,4.745001508845313e-10,1.4791457614941718e-11,0.0013537034802148,0.4731386994423908,2.35382859171516e-07,3.2029776438454856e-10,1.713641621143412e-09,0.0001027791849351,0.0094182411441069,313552.7228165529,589196.1522458353,626783.2292741125,4562.64848980678,33.0,6,200,7357,106,154,626713172.26497,0.492974356326812,772867.098220672,355622.5452003406,184256.08432000002,2798000.751879696
75384,0.0001028202469806,0.020206862320783,2.5232384826221028e-05,0.0201428403591463,3.8789576810499406e-05,0.108166889835698,0.1003665963810162,0.0078002934546818,0.2450580626645581,8.47371466962094e-06,2.6375817620900428e-05,0.0002448411638495,1.5101718174101502e-10,1.0486813655343684e-10,4.6149045187578185e-11,4.869014371620988e-10,4.721961007302654e-10,1.4705336431833587e-11,0.0013509051872848,0.4728882251608688,2.339709046960846e-07,3.1903546934171e-10,1.7084469666366526e-09,0.000102447901574,0.0093893053781971,312529.9823533428,589825.2363054779,626659.3561717704,2726.313492350691,32.0,6,200,7357,106,154,626713172.26497,0.492974356326812,772867.098220672,355622.5452003406,184256.08432000002,2780172.180451125
75385,0.0001030955812122,0.0202732825665225,2.5297950434532192e-05,0.0202091469884626,3.8837627625379945e-05,0.1084851422441266,0.1006630433273589,0.0078220989167678,0.245776996190109,8.50336419044684e-06,2.6449932581117318e-05,0.0002455224905293,1.5151859367357342e-10,1.0515834926496668e-10,4.6360244408606815e-11,4.879448046200864e-10,4.732184570955341e-10,1.4726347524552794e-11,0.0013535292164554,0.4731049438041232,2.3407465368367719e-07,3.201492419398205e-10,1.7141305995711134e-09,0.0001027566394357,0.0094168392306836,312182.68551491166,590052.6699787066,626648.2585313097,2122.236587679558,33.0,6,200,7357,106,154,626713172.26497,0.492974356326812,772867.098220672,355622.5452003406,184256.08432000002,2798000.751879696
75386,0.0001027847273944,0.0202064256498835,2.522989752163069e-05,0.0201424071621244,3.878859023747952e-05,0.108128157276129,0.1003280440463684,0.0078001132297606,0.2450473872093151,8.470935201205588e-06,2.637398866373775e-05,0.0002448160375959,1.51016837751193e-10,1.0486196476105178e-10,4.6154872990141234e-11,4.864422056907307e-10,4.71759066735154e-10,1.4683138955577e-11,0.00135084833578,0.4728789070952506,2.3352371394913603e-07,3.1898793962698515e-10,1.708628614064643e-09,0.0001024407730942,0.0093888370867881,311341.7545569301,590959.9993925471,627570.3410789045,1891.3205571054311,32.0,6,200,7357,106,154,626713172.26497,0.492974356326812,772867.098220672,355622.5452003406,184256.08432000002,2780172.180451125
75387,0.0001028491906521,0.0202074699494411,2.5234445400954308e-05,0.0201434450145519,3.879048948824615e-05,0.1081996311068116,0.1003991207582205,0.0078005103485911,0.2450705369225917,8.475948447020546e-06,2.6377450814844492e-05,0.0002448629807114,1.5101757669824682e-10,1.0487311591272544e-10,4.6144460785521365e-11,4.872701755847538e-10,4.725470091471008e-10,1.4723166437653424e-11,0.0013509554535649,0.4728996472106473,2.3432796083671978e-07,3.190792296025837e-10,1.708327926757076e-09,0.0001024546303225,0.0093896988841508,312131.5470584279,590464.8012264885,627645.1223685052,3391.619332707834,32.0,6,200,7357,106,154,626713172.26497,0.492974356326812,772867.098220672,355622.5452003406,184256.08432000002,2780172.180451125
75388,0.0001025640396653,0.0201409010641972,2.516818861415856e-05,0.0200769907216481,3.874215393488063e-05,0.1078705430146694,0.1000918957130575,0.0077786473016119,0.2443482338467979,8.445534202536545e-06,2.630281451730809e-05,0.0002441745607179,1.505160569668773e-10,1.045812029977052e-10,4.5934853969172117e-11,4.86100495275114e-10,4.71404446140026e-10,1.4696049135088445e-11,0.0013483152746076,0.4726799281850973,2.341014344443644e-07,3.1795176252845446e-10,1.702691279694634e-09,0.0001021438201855,0.0093620342848412,312897.0279556492,590001.6140949003,627747.2085474831,3766.6008154718056,31.0,6,200,7357,106,154,626713172.26497,0.492974356326812,772867.098220672,355622.5452003406,184256.08432000002,2762343.609022553
75391,0.0001025257880173,0.0201404140261209,2.5165507743903312e-05,0.0200765074341466,3.87410842303338e-05,0.1078287526628933,0.1000503041156247,0.0077784485472686,0.2443364856915287,8.442543019041126e-06,2.630083536340936e-05,0.0002441474123739,1.5051567887808884e-10,1.0457455980913684e-10,4.5941119068952003e-11,4.856063058069945e-10,4.709341443235151e-10,1.467216148348001e-11,0.0013482537876971,0.472669638235274,2.3362033650020961e-07,3.1790024177735765e-10,1.7028849678255174e-09,0.0001021360820964,0.0093615291800601,312025.6226775008,590917.4042578646,628630.4508386776,2868.3889855929224,31.0,6,200,7357,106,154,626713172.26497,0.492974356326812,772867.098220672,355622.5452003406,184256.08432000002,2762343.609022553
75392,0.000102515637904,0.0201402458490467,2.516479115175653e-05,0.0200763402743305,3.874078356436085e-05,0.107817481147355,0.1000390961706613,0.0077783849766937,0.2443327844711074,8.441754117342434e-06,2.630028810261413e-05,0.0002441400009382,1.5051556082090927e-10,1.0457280473687866e-10,4.5942756084030654e-11,4.854760185779538e-10,4.70810155815929e-10,1.4665862762025258e-11,0.0013482368627662,0.4726663156184006,2.3349381242672585e-07,3.178857928109058e-10,1.7029318816716395e-09,0.0001021338865086,0.0093613933078636,311670.6763116742,591129.8020163456,628580.2262403201,2632.3829088895527,31.0,6,200,7357,106,154,626713172.26497,0.492974356326812,772867.098220672,355622.5452003406,184256.08432000002,2762343.609022553
75393,0.0001025125753457,0.0201401932289095,2.51645746853196e-05,0.0200762879621892,3.8740692034930566e-05,0.1078140714418615,0.1000357061680614,0.0077783652738002,0.2443316395784406,8.441516316679492e-06,2.630012191494215e-05,0.000244137754707,1.5051552434543483e-10,1.0457227555634787e-10,4.594324878908698e-11,4.854367482589564e-10,4.707727840657446e-10,1.4663964193212267e-11,0.0013482317267014,0.4726652845588882,2.3345569149385135e-07,3.1788139568673806e-10,1.7029458208494967e-09,0.0001021332171849,0.0093613522228432,311256.8141752485,591384.0529977004,628534.8900673357,2561.286163935057,31.0,6,200,7357,106,154,626713172.26497,0.492974356326812,772867.098220672,355622.5452003406,184256.08432000002,2762343.609022553
75395,0.0001027859650678,0.0202065750759201,2.523000218384744e-05,0.0201425563911558,3.878868258043435e-05,0.1081301355593472,0.1003299787209355,0.0078001568384117,0.2450497713838299,8.47101546720799e-06,2.6374128527717537e-05,0.0002448176285932,1.5101691084716214e-10,1.0486215326238564e-10,4.6154757584776494e-11,4.86455290256212e-10,4.717715153179041e-10,1.468377493830822e-11,0.0013508524167734,0.4728812726905598,2.335353818625403e-07,3.1899227676698616e-10,1.7086377300709351e-09,0.0001024415118461,0.0093888597532342,310430.2133673415,591897.571521202,628447.2306867637,1912.366989920762,32.0,6,200,7357,106,154,626713172.26497,0.492974356326812,772867.098220672,355622.5452003406,184256.08432000002,2780172.180451125
75396,0.0001028066869599,0.0202070373955895,2.5231481088084994e-05,0.020143016566711,3.878934779043824e-05,0.1081537041514894,0.1003533844386671,0.0078003197128223,0.2450591114134387,8.472611341950639e-06,2.6375313278047195e-05,0.0002448333936365,1.5101720604040342e-10,1.0486571277768307e-10,4.6151493262720304e-11,4.867186910368972e-10,4.720221788695389e-10,1.4696512167358598e-11,0.0013508888314319,0.47288986524429,2.3379021606344125e-07,3.1902415166762866e-10,1.708555646027765e-09,0.0001024464289436,0.0093891427705459,309577.15056320804,592793.580190101,629316.7791429737,2387.048231492753,32.0,6,200,7357,106,154,626713172.26497,0.492974356326812,772867.098220672,355622.5452003406,184256.08432000002,2780172.180451125
75406,0.0001031134135679,0.0202740899444614,2.5299278016949106e-05,0.0202099522894924,3.88383769519894e-05,0.1085073426049409,0.1006849896216159,0.0078223529833251,0.2457911737558784,8.504686926427246e-06,2.645118443973808e-05,0.0002455382404269,1.5151903417253251e-10,1.0516133140341352e-10,4.635770276911901e-11,4.881625741534198e-10,4.734256850412474e-10,1.473688911217289e-11,0.0013535669612456,0.4731185657565172,2.3428200868233825e-07,3.2018485274668623e-10,1.71410709154658e-09,0.0001027623671508,0.00941710215595,308598.3771122486,593767.8466291834,630172.6224058934,2506.166827446569,33.0,6,200,7357,106,154,626713172.26497,0.492974356326812,772867.098220672,355622.5452003406,184256.08432000002,2798000.751879696
