turbine_idx,P_rated_kW,Longitude,Latitude,Method,Unit,Input,Assembly,Transport,Disposal,Total
75180,6150,2.9785,51.54483,EF v3.1 - climate change: land use and land use change - global warming potential (GWP100),kg CO2-Eq,3.3215979617315495e-05,1.434624802019771e-06,1.6476494827758956e-06,-3.658398302920967e-09,3.629459550380824e-05
75180,6150,2.9785,51.54483,EF v3.1 - ecotoxicity: freshwater - comparative toxic unit for ecosystems (CTUe),CTUe,0.044713474658216186,0.006267366611498608,0.006241458281545318,-0.00013028263633483832,0.05709201691492528
75180,6150,2.9785,51.54483,"EF v3.1 - ecotoxicity: freshwater, inorganics - comparative toxic unit for ecosystems (CTUe)",CTUe,0.04065402270179077,0.006065344318149581,0.0058882940608733295,-0.00012700837354977687,0.0524806527072639
75180,6150,2.9785,51.54483,"EF v3.1 - ecotoxicity: freshwater, organics - comparative toxic unit for ecosystems (CTUe)",CTUe,0.004059451956425406,0.00020202229334902706,0.0003531642206719878,-3.2742627850614193e-06,0.00461136420766136
75180,6150,2.9785,51.54483,EF v3.1 - energy resources: non-renewable - abiotic depletion potential (ADP): fossil fuels,"MJ, net calorific value",0.10031357670591916,0.019867656162641835,0.014234073673753116,-0.00012134441658875586,0.13429396212572536
75180,6150,2.9785,51.54483,EF v3.1 - eutrophication: freshwater - fraction of nutrients reaching freshwater end compartment (P),kg P-Eq,3.3098252080213008e-06,3.5959518397436097e-07,9.282152618053309e-08,-1.004945748416865e-09,3.761236972427778e-06
75180,6150,2.9785,51.54483,EF v3.1 - eutrophication: marine - fraction of nutrients reaching marine end compartment (N),kg N-Eq,1.074297348763638e-05,9.577376756337866e-07,3.1626900873883967e-06,-1.5453846316489666e-08,1.4847947404342073e-05
75180,6150,2.9785,51.54483,EF v3.1 - eutrophication: terrestrial - accumulated exceedance (AE),mol N-Eq,9.459096837979039e-05,9.875006070462886e-06,3.417443651309112e-05,-1.6008136282073584e-07,0.00013848032960052365
75180,6150,2.9785,51.54483,EF v3.1 - human toxicity: carcinogenic - comparative toxic unit for human (CTUh),CTUh,7.228531239981541e-11,4.671411064613032e-12,5.24880894510406e-13,-1.3321539547141928e-13,7.734838896346743e-11
75180,6150,2.9785,51.54483,"EF v3.1 - human toxicity: carcinogenic, inorganics - comparative toxic unit for human (CTUh)",CTUh,5.970262729212972e-11,3.527231190705024e-12,2.575332085376373e-13,-2.0710309372296975e-15,6.348532066043516e-11
75180,6150,2.9785,51.54483,"EF v3.1 - human toxicity: carcinogenic, organics - comparative toxic unit for human (CTUh)",CTUh,1.2582685107685698e-11,1.144179873908009e-12,2.673476859727687e-13,-1.3114436453418955e-13,1.3863068303032286e-11
75180,6150,2.9785,51.54483,EF v3.1 - human toxicity: non-carcinogenic - comparative toxic unit for human (CTUh),CTUh,2.8065826869786803e-10,1.2830307511298886e-11,6.46110220537647e-12,-5.909074324492493e-14,2.9989058767129847e-10
