,acidification - accumulated exceedance (AE)[mol H+-Eq],climate change - global warming potential (GWP100)[kg CO2-Eq],climate change: biogenic - global warming potential (GWP100)[kg CO2-Eq],climate change: fossil - global warming potential (GWP100)[kg CO2-Eq],climate change: land use and land use change - global warming potential (GWP100)[kg CO2-Eq],ecotoxicity: freshwater - comparative toxic unit for ecosystems (CTUe)[CTUe],"ecotoxicity: freshwater, inorganics - comparative toxic unit for ecosystems (CTUe)[CTUe]","ecotoxicity: freshwater, organics - comparative toxic unit for ecosystems (CTUe)[CTUe]","energy resources: non-renewable - abiotic depletion potential (ADP): fossil fuels[MJ, net calorific value]",eutrophication: freshwater - fraction of nutrients reaching freshwater end compartment (P)[kg P-Eq],eutrophication: marine - fraction of nutrients reaching marine end compartment (N)[kg N-Eq],eutrophication: terrestrial - accumulated exceedance (AE)[mol N-Eq],human toxicity: carcinogenic - comparative toxic unit for human (CTUh)[CTUh],"human toxicity: carcinogenic, inorganics - comparative toxic unit for human (CTUh)[CTUh]","human toxicity: carcinogenic, organics - comparative toxic unit for human (CTUh)[CTUh]",human toxicity: non-carcinogenic - comparative toxic unit for human (CTUh)[CTUh],"human toxicity: non-carcinogenic, inorganics - comparative toxic unit for human (CTUh)[CTUh]","human toxicity: non-carcinogenic, organics - comparative toxic unit for human (CTUh)[CTUh]",ionising radiation: human health - human exposure efficiency relative to u235[kBq U235-Eq],land use - soil quality index[dimensionless],material resources: metals/minerals - abiotic depletion potential (ADP): elements (ultimate reserves)[kg Sb-Eq],ozone depletion - ozone depletion potential (ODP)[kg CFC-11-Eq],particulate matter formation - impact on human health[disease incidence],photochemical oxidant formation: human health - tropospheric ozone concentration increase[kg NMVOC-Eq],water use - user deprivation potential (deprivation-weighted water consumption)[m3 world eq. deprived],dist_rotor_m,dist_nacelle_m,dist_tower_m,dist_to_grid_m,sea_depth_m,turbine_age,park_size,P_rated_kW,Hub_height_m,Diameter_m,Lifetime_production_kWh,Capacity_factors,Tower_mass_kg,Nacelle_mass_kg,Blade_mass_kg,Foundation_mass_kg,Aluminium,Cast iron,Copper,HDPE,Lead,Steel (low-alloy),Lubricating oil,PVC,Tin,Steel (chromium),Rubber,Fiberglass,Epoxy resin,Grout (cement),PP
77510,9.320332807058868e-05,0.0161836875566003,2.238407490880585e-05,0.0161153132693388,4.599021235265531e-05,0.0900982419177526,0.0831179073811048,0.0069803345366477,0.2097953358558683,5.950823366612494e-06,2.401839798160552e-05,0.000224756515274,1.1219448312923623e-10,8.950009131224403e-11,2.2694391816992245e-11,4.67508097838663e-10,4.51557093799989e-10,1.5951004038673678e-11,0.0012628383694425,0.6383967383625797,2.949039742703033e-07,2.4629089415308595e-10,1.310859406211614e-09,8.734250392552013e-05,0.0080321689275249,272375.72902155406,626246.2234714124,636567.082023368,39915.87255567464,28.0,6,140,6304,109,154,375516672.0,0.34,794466.548290408,290406.3463162572,184256.08432000002,395960.6572620331,2975.942608069754,89124.75768579126,7006.860971916109,2961.9917610649813,0.49999493162765707,885736.4111576732,1526.126442565875,2123.486099708195,0.49999493162765707,181993.98366413428,403.37137747143004,144902.75548882215,3820.1886645644067,103193.9971762733,268.0367462005195
77511,9.336784098586706e-05,0.0162070821779303,2.240458175377248e-05,0.016138675377315,4.600221886148009e-05,0.0902684306739051,0.0832835915142675,0.0069848391596374,0.2099854411758653,5.964147545214664e-06,2.4042360751918743e-05,0.0002250152346464,1.1227219423090023e-10,8.956132514365803e-11,2.2710869087242267e-11,4.689997598002383e-10,4.5298341046524134e-10,1.601634933499654e-11,0.0012637824218806,0.638469343033768,2.961753918450187e-07,2.466415537420228e-10,1.31139633382699e-09,8.74333231616489e-05,0.0080385739038384,273258.21977347793,625303.8253691284,635891.4004385325,40833.70310622852,30.0,6,140,6304,109,154,375516672.0,0.34,794466.548290408,290406.3463162572,184256.08432000002,412331.90780853876,2975.942608069754,89124.75768579126,7065.602123947495,3020.4658659254724,0.49999493162765707,887324.0406727274,1526.126442565875,2165.672963019952,0.49999493162765707,181993.98366413428,403.37137747143004,144902.75548882215,3820.1886645644067,108365.40351046887,273.37686590721273
77514,9.330345887635842e-05,0.0162058701155539,2.2400016932529637e-05,0.0161374698496451,4.600024897629787e-05,0.0901962548411702,0.0832118593270064,0.0069843955141638,0.2099597856580331,5.959161502714892e-06,2.403880704548781e-05,0.0002249674492695,1.122713792283849e-10,8.955022148146869e-11,2.272115774691625e-11,4.681765073376564e-10,4.5219996189521024e-10,1.5976545442446148e-11,0.0012636727933536,0.6384460579007847,2.953770886607584e-07,2.4654700120625967e-10,1.31167718449526e-09,8.741886562271635e-05,0.0080377051929972,273839.8731064192,624818.3191673576,635082.9116583441,40209.47936155198,30.0,6,140,6304,109,154,375516672.0,0.34,794466.548290408,290406.3463162572,184256.08432000002,412331.90780853876,2975.942608069754,89124.75768579126,7025.651806467304,2980.69716931737,0.49999493162765707,887324.0406727274,1526.126442565875,2136.981346929454,0.49999493162765707,181993.98366413428,403.37137747143004,144902.75548882215,3820.1886645644067,108365.40351046887,269.74500867787833
77515,9.3107504761213e-05,0.0161715037916064,2.2372828594935827e-05,0.016103147268804,4.598369420750144e-05,0.0899968561320398,0.0830189316552429,0.0069779244767968,0.2096914129679969,5.94313914833472e-06,2.400553667981992e-05,0.0002246158543664,1.1215535063718119e-10,8.946718030129889e-11,2.2688170335882392e-11,4.66593809950771e-10,4.506836295135378e-10,1.591018043723292e-11,0.0012623396266846,0.6383520158564107,2.941067824907996e-07,2.4609102456166323e-10,1.310623534893357e-09,8.72932035982558e-05,0.0080287724514998,273018.518163388,625699.4304449563,635711.3274508036,39331.22998048153,27.0,6,140,6304,109,154,375516672.0,0.34,794466.548290408,290406.3463162572,184256.08432000002,387775.03198878025,2975.942608069754,89124.75768579126,6969.4438491446845,2924.7447428358337,0.49999493162765707,884942.5964001461,1526.126442565875,2096.6137795495115,0.49999493162765707,181993.98366413428,403.37137747143004,144902.75548882215,3820.1886645644067,100608.29400917553,264.6351800451148
77516,9.299081325299994e-05,0.0161907390954373,2.2373549594780927e-05,0.0161223779590123,4.59875868302048e-05,0.0898571143444044,0.0828763073840292,0.0069808069603751,0.2097864733267671,5.9345453742364935e-06,2.4014621442716254e-05,0.0002246719084377,1.1223001865980733e-10,8.947969171152048e-11,2.2750326948286956e-11,4.6446505426457227e-10,4.4866454398800094e-10,1.5800510276571108e-11,0.0012628226042329,0.6383401715930532,2.918583246516623e-07,2.460513689446652e-10,1.3125177267858606e-09,8.73250217139163e-05,0.0080314367990959,271262.5060408294,627587.0833984688,636469.6626557079,37494.07171068378,29.0,6,140,6304,109,154,375516672.0,0.34,794466.548290408,290406.3463162572,184256.08432000002,404146.28253528586,2975.942608069754,89124.75768579126,6851.865726290981,2807.7011499322816,0.49999493162765707,886530.2259152003,1526.126442565875,2012.1712375538793,0.49999493162765707,181993.98366413428,403.37137747143004,144902.75548882215,3820.1886645644067,105779.70034337109,253.94622980812284
77518,9.300286741351988e-05,0.0162013728048917,2.2378860125434955e-05,0.0161330023912005,4.599155356574061e-05,0.0898647167936013,0.0828820695049023,0.0069826472886988,0.2098574198245519,5.935738794849007e-06,2.402287423954564e-05,0.0002247505384913,1.1226810302071039e-10,8.949815013429914e-11,2.276995288641132e-11,4.6430760145019525e-10,4.4851808504445477e-10,1.5789516405740155e-11,0.0012631791289102,0.6383550076503914,2.916160373412773e-07,2.4612875302630445e-10,1.313122125796454e-09,8.735560958904495e-05,0.0080337042507628,269796.3780278314,629014.0925493236,636219.8606955576,37265.84252983032,30.0,6,140,6304,109,154,375516672.0,0.34,794466.548290408,290406.3463162572,184256.08432000002,412331.90780853876,2975.942608069754,89124.75768579126,6837.259059513087,2793.1608875217576,0.49999493162765707,887324.0406727274,1526.126442565875,2001.6809861119232,0.49999493162765707,181993.98366413428,403.37137747143004,144902.75548882215,3820.1886645644067,108365.40351046887,252.61834728603577
77519,9.2826793202638e-05,0.0161670306729095,2.2353034382075763e-05,0.0160987021826655,4.597545586188759e-05,0.0896859647783187,0.0827097489049055,0.006976215873413,0.2095917205309432,5.921299287560043e-06,2.399050260160889e-05,0.0002244118325323,1.1215216668993166e-10,8.941860680369168e-11,2.2733559886240024e-11,4.6298671719780226e-10,4.4725091654548277e-10,1.5735800652319262e-11,0.001261874335745,0.6382628321662679,2.906024412506512e-07,2.456949793629617e-10,1.3119414678038188e-09,8.723313272460833e-05,0.008025023189496,270386.75878716185,628531.7156099689,635562.4138873294,36589.14641391983,27.0,6,140,6304,109,154,375516672.0,0.34,794466.548290408,290406.3463162572,184256.08432000002,387775.03198878025,2975.942608069754,89124.75768579126,6793.9505104571,2750.04922642423,0.49999493162765707,884942.5964001461,1526.126442565875,1970.57754710754,0.49999493162765707,181993.98366413428,403.37137747143004,144902.75548882215,3820.1886645644067,100608.29400917553,248.6811954208733
77520,9.277051944168049e-05,0.0161556560269698,2.234460086542148e-05,0.0160873412504167,4.597017568767493e-05,0.0896292185671932,0.0826551222693968,0.0069740962977963,0.2095045255564825,5.916669988574665e-06,2.397986094188528e-05,0.0002243008700495,1.1211356424338771e-10,8.939250393412185e-11,2.272106030926595e-11,4.6257674518830973e-10,4.46857382973147e-10,1.5719362215162626e-11,0.0012614439472661,0.6382333952741224,2.902937595442966e-07,2.455544824065221e-10,1.3115405009912483e-09,8.719294944587792e-05,0.0080221634112785,268919.4091130449,629958.8678265612,635314.4237602752,36386.33696175724,26.0,6,140,6304,109,154,375516672.0,0.34,794466.548290408,290406.3463162572,184256.08432000002,379589.4067155274,2975.942608069754,89124.75768579126,6780.970706226683,2737.1284305700296,0.49999493162765707,884148.7816426189,1526.126442565875,1961.2556797633417,0.49999493162765707,181993.98366413428,403.37137747143004,144902.75548882215,3820.1886645644067,98022.59084207776,247.5012099087942
77521,9.27753519920004e-05,0.0161765067571449,2.2353848022985253e-05,0.0161081754129769,4.597749614509252e-05,0.089622562270117,0.082644933105707,0.0069776291644099,0.2096379307448379,5.917570674853093e-06,2.3995272048306096e-05,0.00022444353657,1.1218946445899804e-10,8.942610702808e-11,2.276335743091808e-11,4.620165302120955e-10,4.4633101776599785e-10,1.568551244609741e-11,0.0012621233323922,0.6382552777535755,2.895717450109184e-07,2.456798671447567e-10,1.312827192971881e-09,8.724960008737101e-05,0.0080264356806017,269571.77825988736,629414.0638953871,634706.7572445655,35744.34157459375,28.0,6,140,6304,109,154,375516672.0,0.34,794466.548290408,290406.3463162572,184256.08432000002,395960.6572620331,2975.942608069754,89124.75768579126,6739.883003689369,2696.227519648842,0.49999493162765707,885736.4111576732,1526.126442565875,1931.7472137085783,0.49999493162765707,181993.98366413428,403.37137747143004,144902.75548882215,3820.1886645644067,103193.9971762733,243.76595374791685
77522,9.27553649906375e-05,0.0161969352612414,2.2361341460989327e-05,0.0161285898431282,4.598407665223122e-05,0.0895882928295972,0.0826072893015201,0.006981003528077,0.209762120738122,5.916543658420664e-06,2.4009338730857616e-05,0.0002245680216919,1.1226507099079326e-10,8.945542070845799e-11,2.2809650282335314e-11,4.611379694669403e-10,4.4550169747115526e-10,1.5636271995784833e-11,0.0012627611598693,0.638268868465848,2.885406682181697e-07,2.457697010046068e-10,1.3142273360511471e-09,8.730084181200005e-05,0.0080303751886567,268698.84470307914,630359.773489194,633801.1161511778,34860.57289151186,30.0,6,140,6304,109,154,375516672.0,0.34,794466.548290408,290406.3463162572,184256.08432000002,412331.90780853876,2975.942608069754,89124.75768579126,6683.321811057283,2639.9234637250524,0.49999493162765707,887324.0406727274,1526.126442565875,1891.1259589356928,0.49999493162765707,181993.98366413428,403.37137747143004,144902.75548882215,3820.1886645644067,108365.40351046887,238.62401272423233
77523,9.275212283255296e-05,0.0161761101092591,2.2352206480571335e-05,0.016107781099807,4.597680297144685e-05,0.0895967116074493,0.0826192312002912,0.0069774804071581,0.2096292838940869,5.915766678410986e-06,2.3994012934666363e-05,0.0002244265123272,1.1218918892126e-10,8.942209276469179e-11,2.2767096156568252e-11,4.6171861557880083e-10,4.460475060934439e-10,1.567110948535666e-11,0.0012620844145672,0.6382474948429999,2.892825299919359e-07,2.4564656479238307e-10,1.312933204314957e-09,8.724453236661139e-05,0.0080261241721926,268045.3192976964,630902.8961771802,634409.2579555304,35518.09783597476,28.0,6,140,6304,109,154,375516672.0,0.34,794466.548290408,290406.3463162572,184256.08432000002,395960.6572620331,2975.942608069754,89124.75768579126,6725.4034052075485,2681.8137478605167,0.49999493162765707,885736.4111576732,1526.126442565875,1921.3482204842837,0.49999493162765707,181993.98366413428,403.37137747143004,144902.75548882215,3820.1886645644067,103193.9971762733,242.4496229215065
77525,5.408799817674069e-05,0.0087334212118952,1.3221912011117205e-05,0.0086904843974965,2.971490238762536e-05,0.0529654330525646,0.0490349473883969,0.0039304856641676,0.1142749467625575,3.5185999052111857e-06,1.3030317194800798e-05,0.0001223819481445,6.229935209418076e-11,5.0990590043307494e-11,1.130876205087332e-11,3.0589443695770963e-10,2.947732068101202e-10,1.1121230147589294e-11,0.0007012606144375,0.4303057091453003,2.1176204384333865e-07,1.3271684987736519e-10,7.2825952075499e-10,4.8359645053263146e-05,0.0045038069424274,295811.3404140005,689848.6551962568,474849.0890455234,27513.97702891108,10.0,15,102,3600,85,107,310096150.547709,0.498482752295057,305124.61346503,144847.17427679998,83583.32606,227724.62096958313,1490.357899354855,43394.00698025395,4966.77828619082,2656.778139628559,0.49999493162765707,355973.2719666476,1262.413180663822,1903.2859725041199,0.49999493162765707,89019.57581410592,201.19121001318933,67520.16766874792,1467.1902701844406,50051.025522930104,240.16325795350062
77526,5.41340159599163e-05,0.0087341861772029,1.3225161174880396e-05,0.0086912447494261,2.971626660191871e-05,0.0530165466586458,0.0490857720886151,0.0039307745700307,0.114291764506139,3.52217625692548e-06,1.3032799739323364e-05,0.0001224155628408,6.229988846962478e-11,5.099854655739788e-11,1.1301341912226959e-11,3.0648506863805193e-10,2.9533528440213936e-10,1.1149784235912416e-11,0.0007013373864313,0.4303208109403656,2.1233559587209537e-07,1.3278240734889287e-10,7.280471138647371e-10,4.836960836040616e-05,0.0045044230672157,295371.79603612627,689899.3431716658,475182.6976776373,27783.94666664376,10.0,15,102,3600,85,107,310096150.547709,0.498482752295057,305124.61346503,144847.17427679998,83583.32606,227724.62096958313,1490.357899354855,43394.00698025395,4990.493264839284,2680.3853059897774,0.49999493162765707,355973.2719666476,1262.413180663822,1920.317653499232,0.49999493162765707,89019.57581410592,201.19121001318933,67520.16766874792,1467.1902701844406,50051.025522930104,242.31917114970082
77527,5.429533154114651e-05,0.0087367906622999,1.3236540798707404e-05,0.0086938331059407,2.972101556041265e-05,0.053195364507325,0.0492635986219103,0.0039317658854147,0.1143495631766983,3.5347227043539374e-06,1.304145857249861e-05,0.0001225329882886,6.230173362859106e-11,5.102645341468813e-11,1.1275280213902983e-11,3.0855720709632277e-10,2.9730724736776026e-10,1.1249959728562368e-11,0.0007016053045864,0.4303725778452141,2.1434843436037665e-07,1.3301067917011088e-10,7.272936468522458e-10,4.840425306984989e-05,0.0045065792484045,294437.7630265606,690657.8263972827,475095.8435322362,28731.493519952863,10.0,15,102,3600,85,107,310096150.547709,0.498482752295057,305124.61346503,144847.17427679998,83583.32606,227724.62096958313,1490.357899354855,43394.00698025395,5073.728748589849,2763.242387211877,0.49999493162765707,355973.2719666476,1262.413180663822,1980.09591548832,0.49999493162765707,89019.57581410592,201.19121001318933,67520.16766874792,1467.1902701844406,50051.025522930104,249.88605453045312
77528,5.434814808158506e-05,0.0087376648277942,1.324026948852389e-05,0.008694701978628,2.972257967769228e-05,0.0532540118569758,0.0493219154439056,0.0039320964130701,0.1143688083747804,3.538827904956019e-06,1.30443057275492e-05,0.0001225715489358,6.23023475110761e-11,5.1035586194979916e-11,1.1266761316096235e-11,3.0923518283053626e-10,2.9795244646641046e-10,1.1282736364125728e-11,0.0007016933592948,0.4303898527603558,2.1500683542181497e-07,1.3308584597687544e-10,7.270494192439871e-10,4.841567442834443e-05,0.0045072862200943,293973.5129007851,690739.0734236822,475416.4486041682,29041.406768731795,10.0,15,102,3600,85,107,310096150.547709,0.498482752295057,305124.61346503,144847.17427679998,83583.32606,227724.62096958313,1490.357899354855,43394.00698025395,5100.952499154517,2790.3423740211874,0.49999493162765707,355973.2719666476,1262.413180663822,1999.647534824818,0.49999493162765707,89019.57581410592,201.19121001318933,67520.16766874792,1467.1902701844406,50051.025522930104,252.36094788635478
77529,5.444501176175942e-05,0.0087519065576029,1.3252508549911712e-05,0.0087089242282132,2.972982083974141e-05,0.0533545809554173,0.0494197402875792,0.003934840667838,0.1144847442171871,3.5466669386226272e-06,1.3058736033710755e-05,0.0001227268453704,6.234942403898855e-11,5.1072163279496095e-11,1.1277260759492519e-11,3.101004537560654e-10,2.987799812169629e-10,1.1320472539102371e-11,0.0007022623002637,0.4304347723882252,2.1573886247286602e-07,1.3329669563042532e-10,7.274012723528062e-10,4.847051631657912e-05,0.004511133348469,293520.2203621943,690833.6698011188,475711.7114657947,29357.79684328512,11.0,15,102,3600,85,107,310096150.547709,0.498482752295057,305124.61346503,144847.17427679998,83583.32606,235910.24624283594,1490.357899354855,43394.00698025395,5128.745194383628,2818.008718976669,0.49999493162765707,356767.0867241747,1262.413180663822,2019.6077602230082,0.49999493162765707,89019.57581410592,201.19121001318933,67520.16766874792,1467.1902701844406,52636.728690027885,254.8875636295359
77530,5.450487386764564e-05,0.0087528331292368,1.3256726028123888e-05,0.0087098448373335,2.9731565875142687e-05,0.0534207509407236,0.0494855535115472,0.0039351974291763,0.1145055940543586,3.551327694114004e-06,1.3061926568673744e-05,0.000122770207613,6.23500905772536e-11,5.1082527047817855e-11,1.1267563529435797e-11,3.108702649784753e-10,2.995125777295073e-10,1.1357687248967891e-11,0.0007023610965765,0.430453375373942,2.1648696482122515e-07,1.3338060690799676e-10,7.271170765648949e-10,4.848322666551424e-05,0.0045119315907672,293465.84294904704,691431.3488018488,475027.6915158948,29710.02321969673,11.0,15,102,3600,85,107,310096150.547709,0.498482752295057,305124.61346503,144847.17427679998,83583.32606,235910.24624283594,1490.357899354855,43394.00698025395,5159.685862623877,2848.808725727768,0.49999493162765707,356767.0867241747,1262.413180663822,2041.8288045281722,0.49999493162765707,89019.57581410592,201.19121001318933,67520.16766874792,1467.1902701844406,52636.728690027885,257.70035953996904
77531,5.441400963342514e-05,0.0087386879348178,1.3244910139491176e-05,0.0086957185234893,2.9724501188997905e-05,0.0533268306772323,0.0493943407261156,0.0039324899511167,0.1143918028795707,3.543955312569198e-06,1.3047818105239342e-05,0.0001226192765728,6.230308252312263e-11,5.1046987904759685e-11,1.1256094618363012e-11,3.1008206553230905e-10,2.987583885222199e-10,1.1323677010089039e-11,0.0007018021145603,0.4304103760178115,2.158298062716539e-07,1.3317824031363496e-10,7.267371637881147e-10,4.8429672043689375e-05,0.0045081646368829,293895.56589134387,691361.205314804,474724.46474200505,29428.878068282167,10.0,15,102,3600,85,107,310096150.547709,0.498482752295057,305124.61346503,144847.17427679998,83583.32606,227724.62096958313,1490.357899354855,43394.00698025395,5134.989191846708,2824.2243301756075,0.49999493162765707,355973.2719666476,1262.413180663822,2024.0920894944736,0.49999493162765707,89019.57581410592,201.19121001318933,67520.16766874792,1467.1902701844406,50051.025522930104,255.45520135450465
77532,5.431924918077513e-05,0.0087244807680447,1.3232819526504748e-05,0.0086815306263128,2.971732220538652e-05,0.053228595838147,0.0492988370485531,0.0039297587895939,0.1142766296976751,3.5362797842312136e-06,1.303350103635356e-05,0.0001224655143574,6.225603032819114e-11,5.101077454911386e-11,1.1245255779077342e-11,3.0924379791459773e-10,2.979565516151503e-10,1.1287246299447371e-11,0.0007012366761797,0.4303661405381194,2.1512400487626279e-07,1.3297037896319628e-10,7.26375556722404e-10,4.8375284065641645e-05,0.0045043456493911,294346.3435327238,691261.9427692378,474438.7310103809,29124.83291160805,9.0,15,102,3600,85,107,310096150.547709,0.498482752295057,305124.61346503,144847.17427679998,83583.32606,219538.9956963303,1490.357899354855,43394.00698025395,5108.28091287411,2797.637471537689,0.49999493162765707,355179.4572091205,1262.413180663822,2004.9106727986073,0.49999493162765707,89019.57581410592,201.19121001318933,67520.16766874792,1467.1902701844406,47465.32235583232,253.02716918385156
